word	pos	year	freq	total_nmeanings	ncrosses	nmeanings
taipo	n	1848	2	2	0	2
tampon	n	1848	4	2	0	2
third base	n	1848	4	2	0	2
Tom Pudding	n	1848	2	2	0	2
triarch	n	1848	2	2	0	2
ˈtwizzle	n	1848	2	2	0	2
world power	n	1848	4	2	0	2
Zouave	n	1848	4	2	0	2
Agapemone	n	1849	2	2	0	2
agendum	n	1849	3	2	0	2
agrology	n	1849	2	2	0	2
astigmatism	n	1849	4	2	0	2
basicity	n	1849	4	2	0	2
blood sister	n	1849	3	2	0	2
bogybogey2	n	1849	3	2	0	2
caˈnephorus	n	1849	2	2	0	2
cherry-picking	n	1849	3	2	0	2
chummy2	n	1849	3	2	0	2
commercialism	n	1849	4	2	0	2
corporate	n	1849	4	2	0	2
cottage industry	n	1849	4	2	0	2
dosage	n	1849	5	2	0	2
double eagle	n	1849	3	2	0	2
electrobiology	n	1849	2	2	0	2
electropsychology	n	1849	1	2	0	2
ethylene	n	1849	5	2	0	2
fixer	n	1849	4	2	0	2
ˈflunkeydom	n	1849	2	2	0	2
game playing	n	1849	4	2	0	2
guestbook	n	1849	3	2	0	2
home delivery	n	1849	4	2	0	2
Hong Kong	n	1849	3	2	0	2
hot hand	n	1849	3	2	0	2
otoscope	n	1849	3	2	0	2
peyote	n	1849	4	2	0	2
phenol	n	1849	5	2	0	2
phoneticism	n	1849	2	2	0	2
poethood	n	1849	2	2	0	2
polyembryony	n	1849	3	2	0	2
polysulphidepolysulfide	n	1849	4	2	0	2
Red Guard	n	1849	4	2	0	2
red ink	n	1849	4	2	0	2
skygazer	n	1849	2	4	2	2
ˈslingshot	n	1849	4	2	0	2
ˈslop-work	n	1849	2	2	0	2
son2	n	1849	4	2	0	2
southernism	n	1849	2	2	0	2
ˈsporophore	n	1849	3	2	0	2
Spotted Dick	n	1849	2	2	0	2
striation	n	1849	4	2	0	2
substage	n	1849	4	2	0	2
telemeter1	n	1849	3	2	0	2
tenoroon	n	1849	2	2	0	2
ˈtimberer	n	1849	2	2	0	2
time sheet	n	1849	4	2	0	2
vulcanizer	n	1849	2	2	0	2
Waler2	n	1849	3	2	0	2
watermarking	n	1849	3	2	0	2
Wild West	n	1849	3	2	0	2
wolfsbergite	n	1849	2	2	0	2
alanine	n	1850	5	2	0	2
babbitt1	n	1850	3	2	0	2
badlands	n	1850	4	2	0	2
bone structure	n	1850	4	2	0	2
bosh3	n	1850	3	2	0	2
chuck5	n	1850	2	2	0	2
colour linecolor line	n	1850	4	2	0	2
enzyme	n	1850	6	2	0	2
exploiter2	n	1850	4	2	0	2
faddle	n	1850	1	2	0	2
Faraday	n	1850	4	2	0	2
flowerer	n	1850	2	2	0	2
flummadiddle	n	1850	2	2	0	2
glacieriˈzation	n	1850	2	2	0	2
globulist	n	1850	2	2	0	2
grader	n	1850	5	2	0	2
gynaeconitis	n	1850	2	2	0	2
hacking2	n	1850	2	2	0	2
heavy lifting	n	1850	4	2	0	2
Jenny Greenteeth	n	1850	2	2	0	2
keypunch	n	1850	4	2	0	2
life form	n	1850	5	2	0	2
liveabilitylivability	n	1850	3	2	0	2
lophophore	n	1850	3	2	0	2
marialite	n	1850	2	2	0	2
Ohm's law	n	1850	1	2	0	2
over-government	n	1850	4	2	0	2
palm-bird	n	1850	2	2	0	2
pampas grass	n	1850	3	2	0	2
passion play	n	1850	4	2	0	2
pepino	n	1850	3	2	0	2
popover	n	1850	3	2	0	2
prop7	n	1850	3	2	0	2
psychologism	n	1850	4	2	0	2
purler	n	1850	2	2	0	2
readjuster	n	1850	2	2	0	2
re-former2	n	1850	2	2	0	2
reshuffle	n	1850	4	2	0	2
river digging	n	1850	2	2	0	2
rough-shooting	n	1850	2	2	0	2
Ruhmkorff	n	1850	2	2	0	2
sawbuck	n	1850	3	2	0	2
scrimshander	n	1850	2	3	1	2
sing	n	1850	4	2	0	2
softie	n	1850	3	2	0	2
ˈstand-pipe	n	1850	4	2	0	2
stowaway	n	1850	4	2	0	2
subhumanity	n	1850	2	2	0	2
swotswat	n	1850	3	2	0	2
tectonics	n	1850	4	2	0	2
tootle	n	1850	2	2	0	2
ˈwavelength	n	1850	6	2	0	2
White Mountain	n	1850	4	2	0	2
acetamide	n	1851	3	2	0	2
affination	n	1851	2	2	0	2
aliyah	n	1851	4	2	0	2
astrobotany	n	1851	2	2	0	2
believability	n	1851	4	2	0	2
bell-boy	n	1851	4	2	0	2
bill-boardbillboard	n	1851	5	2	0	2
brougham	n	1851	3	2	0	2
bud3	n	1851	4	2	0	2
Crokerism	n	1851	2	2	0	2
cut-under	n	1851	3	2	0	2
ear tab	n	1851	2	3	1	2
electrodynamometer	n	1851	3	2	0	2
flagtail	n	1851	2	2	0	2
free fall	n	1851	4	2	0	2
gas plant	n	1851	4	2	0	2
groupism	n	1851	3	2	0	2
hand-up	n	1851	4	2	0	2
headlamp	n	1851	4	2	0	2
ˈhold-all	n	1851	3	2	0	2
honeycreeper	n	1851	3	3	1	2
hothouse effect	n	1851	2	2	0	2
ˌhybridiˈzation	n	1851	5	2	0	2
hydroxide	n	1851	5	2	0	2
kindergarten	n	1851	5	2	0	2
knotwork	n	1851	3	2	0	2
lagging3	n	1851	3	2	0	2
lob5	n	1851	2	2	0	2
ocean line	n	1851	2	3	1	2
organizator	n	1851	2	2	0	2
outage	n	1851	4	2	0	2
outward-bounder	n	1851	2	2	0	2
paybox	n	1851	2	2	0	2
phyle	n	1851	3	2	0	2
pictograph	n	1851	4	2	0	2
pie eater	n	1851	2	2	0	2
polyad	n	1851	2	2	0	2
postlude	n	1851	3	2	0	2
prairie school	n	1851	2	2	0	2
presidente	n	1851	4	2	0	2
pseudostratification	n	1851	2	2	0	2
ranterpike	n	1851	1	2	0	2
relayer1	n	1851	2	2	0	2
rev2	n	1851	5	2	0	2
rhizopod	n	1851	3	3	1	2
scarf5	n	1851	3	2	0	2
scavenging	n	1851	4	2	0	2
Scotty	n	1851	3	2	0	2
secularism	n	1851	5	2	0	2
Semitism	n	1851	5	2	0	2
social space	n	1851	4	2	0	2
solera	n	1851	3	2	0	2
stannite	n	1851	3	2	0	2
substantivity	n	1851	3	2	0	2
ˈswelter	n	1851	2	2	0	2
temporicide	n	1851	1	2	0	2
throat singer	n	1851	2	2	0	2
toff	n	1851	3	2	0	2
trade test	n	1851	3	2	0	2
versant	n	1851	3	2	0	2
vocalise	n	1851	3	2	0	2
whacking	n	1851	3	2	0	2
wife-swapping	n	1851	3	2	0	2
acrobatics	n	1852	4	2	0	2
airboat	n	1852	3	2	0	2
altruism	n	1852	5	2	0	2
bench press	n	1852	3	2	0	2
biotechnics	n	1852	2	2	0	2
biquaternion	n	1852	2	2	0	2
Chesterfield	n	1852	3	2	0	2
dimethyl	n	1852	4	2	0	2
ˈdumminess	n	1852	1	2	0	2
etherist	n	1852	1	2	0	2
extradition	n	1852	4	2	0	2
Garden State	n	1852	2	2	0	2
ginnery1	n	1852	3	2	0	2
gutta2	n	1852	3	2	0	2
hangar	n	1852	5	2	0	2
helminth	n	1852	4	2	0	2
heterology	n	1852	3	2	0	2
linguistic form	n	1852	4	2	0	2
linin	n	1852	2	2	0	2
living space	n	1852	4	2	0	2
ocean-river	n	1852	2	3	1	2
octuplet	n	1852	2	2	0	2
organule	n	1852	2	2	0	2
osculatrix	n	1852	1	2	0	2
over-density	n	1852	2	2	0	2
overwood	n	1852	2	2	0	2
piano leg	n	1852	3	2	0	2
polyglottism	n	1852	2	2	0	2
pressure tube	n	1852	3	2	0	2
professoriate	n	1852	3	2	0	2
rebranding	n	1852	3	2	0	2
reciprocant	n	1852	2	2	0	2
reload	n	1852	3	2	0	2
rice dressing	n	1852	2	2	0	2
riffling	n	1852	2	3	1	2
rocketer	n	1852	2	2	0	2
rugby football	n	1852	3	2	0	2
satellitism	n	1852	2	2	0	2
self-loader	n	1852	2	2	0	2
shire-land	n	1852	2	2	0	2
shopping list	n	1852	4	2	0	2
shunter	n	1852	3	2	0	2
smarting2	n	1852	2	2	0	2
soarer	n	1852	2	2	0	2
tamboti(e	n	1852	2	2	0	2
telegram	n	1852	5	2	0	2
terai	n	1852	3	2	0	2
tuba1	n	1852	4	2	0	2
water equivalent	n	1852	3	2	0	2
welsher1	n	1852	2	2	0	2
aborter	n	1853	3	2	0	2
actinography	n	1853	2	3	1	2
afterbeat	n	1853	3	2	0	2
aliveness	n	1853	4	2	0	2
Britishism	n	1853	2	2	0	2
carcinology	n	1853	2	2	0	2
col1	n	1853	3	2	0	2
colonialism	n	1853	5	2	0	2
composter	n	1853	3	2	0	2
ˈConcord2	n	1853	3	2	0	2
dayglow	n	1853	3	2	0	2
didache	n	1853	3	2	0	2
dikkop	n	1853	2	2	0	2
eyebar	n	1853	3	2	0	2
flavin	n	1853	4	2	0	2
ˈgig-lamp	n	1853	2	2	0	2
head-turner	n	1853	2	2	0	2
mandarinism	n	1853	2	2	0	2
outreach	n	1853	5	2	0	2
oxidator	n	1853	2	2	0	2
panner	n	1853	3	2	0	2
paragenesis	n	1853	4	2	0	2
passman	n	1853	2	2	0	2
Pax Romana	n	1853	3	2	0	2
pay dirt	n	1853	3	2	0	2
periplast	n	1853	2	2	0	2
personal distance	n	1853	3	2	0	2
piripiri	n	1853	2	5	3	2
pot tree	n	1853	2	2	0	2
propodium	n	1853	2	2	0	2
pug4	n	1853	3	2	0	2
reflectivity	n	1853	5	2	0	2
rhodoxanthin	n	1853	2	2	0	2
solarization	n	1853	3	2	0	2
staphyˈlotomy	n	1853	2	2	0	2
tire5	n	1853	2	2	0	2
ˈtrucker2	n	1853	4	2	0	2
vacuole	n	1853	5	2	0	2
ˈvibrion	n	1853	2	2	0	2
Waterbury	n	1853	2	2	0	2
Yunca	n	1853	2	2	0	2
apriority	n	1854	3	2	0	2
autonym	n	1854	2	3	1	2
camelry	n	1854	2	2	0	2
celestial navigation	n	1854	3	3	1	2
consensus	n	1854	6	2	0	2
ˌcover-ˈslip	n	1854	4	2	0	2
epiphragm	n	1854	2	2	0	2
epipodium	n	1854	2	2	0	2
etherizer	n	1854	2	2	0	2
freelancer	n	1854	4	2	0	2
graphiology	n	1854	2	2	0	2
head shot	n	1854	4	2	0	2
heliosis	n	1854	2	2	0	2
heterotaxy	n	1854	2	2	0	2
homoeomorphism	n	1854	3	2	0	2
hounding2	n	1854	2	2	0	2
Hundom	n	1854	2	2	0	2
imˈpressment1	n	1854	3	2	0	2
know-nothingism	n	1854	2	2	0	2
phototype	n	1854	3	2	0	2
pie wagon	n	1854	2	3	1	2
pinfish	n	1854	3	2	0	2
pinging2	n	1854	3	2	0	2
pinholder	n	1854	2	2	0	2
Pinot	n	1854	4	2	0	2
playgirl	n	1854	3	2	0	2
prothallus	n	1854	3	2	0	2
psychographer	n	1854	2	2	0	2
psychometrist	n	1854	3	2	0	2
pull-to	n	1854	1	2	0	2
red chip	n	1854	3	2	0	2
reefer2	n	1854	3	3	1	2
rewriter	n	1854	3	2	0	2
riverscape	n	1854	3	2	0	2
schoolboydom	n	1854	1	2	0	2
scrunch	n	1854	3	2	0	2
souper1	n	1854	3	2	0	2
squealer	n	1854	3	2	0	2
stereochrome	n	1854	2	2	0	2
streetage	n	1854	1	2	0	2
subcarrier	n	1854	4	2	0	2
swank2	n	1854	2	2	0	2
synecdochism	n	1854	2	2	0	2
Teutonism	n	1854	3	2	0	2
tomato can	n	1854	3	2	0	2
tootsy	n	1854	3	2	0	2
trade show	n	1854	4	2	0	2
washman	n	1854	2	2	0	2
wayfinder	n	1854	2	2	0	2
absorptiometer	n	1855	2	2	0	2
art form	n	1855	5	3	1	2
artwork	n	1855	5	2	0	2
bach1	n	1855	3	2	0	2
Bashi-Bazouk	n	1855	2	2	0	2
Boys' Club	n	1855	3	2	0	2
bummer3	n	1855	3	2	0	2
carbon paper	n	1855	4	2	0	2
chef de mission	n	1855	2	2	0	2
factionalism	n	1855	4	2	0	2
fiasco	n	1855	5	2	0	2
free-riding	n	1855	4	2	0	2
gin slinger	n	1855	2	2	0	2
goldfish bowl	n	1855	3	2	0	2
home base	n	1855	4	2	0	2
kymograph	n	1855	3	2	0	2
lenticel	n	1855	3	2	0	2
optional	n	1855	5	2	0	2
pin-rail	n	1855	2	2	0	2
pro-nuncio	n	1855	2	2	0	2
punicin1	n	1855	2	2	0	2
Risley	n	1855	2	2	0	2
road march	n	1855	3	2	0	2
rubbisher1	n	1855	1	2	0	2
savantism	n	1855	2	2	0	2
ˈsea-floor	n	1855	4	2	0	2
termitarium	n	1855	3	2	0	2
time stamp	n	1855	4	2	0	2
transˈmittance	n	1855	4	2	0	2
triadist	n	1855	2	2	0	2
vendetta	n	1855	4	2	0	2
Volkvolk	n	1855	4	2	0	2
West Coaster	n	1855	2	2	0	2
westness	n	1855	2	2	0	2
wife-swap	n	1855	2	2	0	2
Wishram	n	1855	3	2	0	2
Barnum	n	1856	2	2	0	2
Big Dipper	n	1856	3	2	0	2
bludger	n	1856	3	2	0	2
buttonholer	n	1856	2	3	1	2
calliope	n	1856	3	2	0	2
cityscape	n	1856	4	2	0	2
colour picturecolor picture	n	1856	4	2	0	2
death wish	n	1856	4	2	0	2
ecuelle	n	1856	2	2	0	2
electron1	n	1856	6	2	0	2
empire builder	n	1856	4	2	0	2
exˈternalism	n	1856	3	2	0	2
freeze-out	n	1856	3	2	0	2
gas gun	n	1856	3	3	1	2
hex1	n	1856	4	2	0	2
high line	n	1856	3	2	0	2
intuˈitionalist	n	1856	2	2	0	2
mackereling	n	1856	2	2	0	2
massula	n	1856	2	2	0	2
ouabaio	n	1856	2	2	0	2
parapodium	n	1856	3	2	0	2
pedal note	n	1856	3	2	0	2
pelmet	n	1856	3	2	0	2
photolithography	n	1856	4	2	0	2
piano wire	n	1856	3	2	0	2
pin-sticking	n	1856	2	2	0	2
pipeline	n	1856	5	2	0	2
pressure head	n	1856	4	2	0	2
professionalism	n	1856	5	2	0	2
protevangel	n	1856	2	2	0	2
quincaillerie	n	1856	2	2	0	2
rationing	n	1856	4	2	0	2
rimrock	n	1856	3	2	0	2
roastery	n	1856	2	2	0	2
self-conjugation	n	1856	2	2	0	2
slip-cloth	n	1856	1	2	0	2
ˈsneezeweed	n	1856	2	2	0	2
stenograph	n	1856	2	2	0	2
strider	n	1856	3	2	0	2
subjecthood	n	1856	3	2	0	2
textus	n	1856	3	2	0	2
tritomite	n	1856	2	2	0	2
ˈupbreak	n	1856	2	2	0	2
vallecula	n	1856	3	2	0	2
vigilante	n	1856	4	2	0	2
white-tip	n	1856	3	2	0	2
air brake	n	1857	3	2	0	2
anthropomorphology	n	1857	2	2	0	2
biophilia	n	1857	3	3	1	2
bisexualism	n	1857	2	3	1	2
black mass	n	1857	4	2	0	2
blueprint	n	1857	5	2	0	2
brayera	n	1857	2	2	0	2
bully7	n	1857	3	2	0	2
bumming2	n	1857	3	3	1	2
carbonyl	n	1857	5	2	0	2
Catawba	n	1857	4	2	0	2
cyphella	n	1857	2	2	0	2
cytology	n	1857	4	2	0	2
desma	n	1857	2	2	0	2
diallyl	n	1857	3	2	0	2
dumping3	n	1857	5	2	0	2
explosive bolt	n	1857	2	2	0	2
fly-up-the-creek	n	1857	1	2	0	2
glucometer	n	1857	3	2	0	2
herringer	n	1857	1	2	0	2
homesite	n	1857	4	2	0	2
imbrex	n	1857	2	2	0	2
jugum	n	1857	4	2	0	2
Littorina	n	1857	4	2	0	2
locker room	n	1857	4	2	0	2
make-and-break	n	1857	3	2	0	2
Maoriland	n	1857	3	2	0	2
marula	n	1857	3	2	0	2
osteopathy	n	1857	4	2	0	2
parablepsy	n	1857	1	2	0	2
parrilla	n	1857	2	2	0	2
petter	n	1857	2	2	0	2
pie melon	n	1857	2	2	0	2
protonema	n	1857	3	2	0	2
pulling power	n	1857	3	2	0	2
remailing	n	1857	2	2	0	2
ringster	n	1857	2	2	0	2
roaring forties	n	1857	3	2	0	2
Rory O'More	n	1857	2	2	0	2
sclerotome	n	1857	3	2	0	2
sebacin	n	1857	1	2	0	2
semasiology	n	1857	2	2	0	2
show home	n	1857	2	2	0	2
shut-down	n	1857	5	2	0	2
sideswipe	n	1857	3	2	0	2
spermatoˈzoid	n	1857	3	2	0	2
spermogonium	n	1857	2	2	0	2
surf beat	n	1857	3	2	0	2
tetryl	n	1857	3	2	0	2
thymene	n	1857	2	2	0	2
time clock	n	1857	4	2	0	2
time trial	n	1857	3	2	0	2
traumatism	n	1857	3	2	0	2
trimethyl	n	1857	4	2	0	2
tycoon	n	1857	4	2	0	2
unrealism	n	1857	3	2	0	2
vitellin	n	1857	3	2	0	2
wifelet	n	1857	2	2	0	2
xanthine	n	1857	4	2	0	2
Armstrong1	n	1858	3	2	0	2
balata	n	1858	3	2	0	2
bone-throwing	n	1858	2	2	0	2
bower8	n	1858	2	2	0	2
brain machine	n	1858	2	2	0	2
ˈbroadsiding	n	1858	2	2	0	2
Cambridge blue	n	1858	2	2	0	2
Coelenterata	n	1858	3	2	0	2
croquet	n	1858	4	2	0	2
cyˈstidium	n	1858	2	2	0	2
declinometer	n	1858	2	2	0	2
doorman	n	1858	4	2	0	2
dunnage bag	n	1858	2	2	0	2
earful	n	1858	3	2	0	2
Gallicanism	n	1858	3	2	0	2
garrottinggarotting	n	1858	2	2	0	2
Gila	n	1858	4	2	0	2
head form	n	1858	3	2	0	2
hydrostat	n	1858	2	2	0	2
inclusivism	n	1858	3	2	0	2
margination	n	1858	3	3	1	2
odd lot	n	1858	4	2	0	2
petit baume	n	1858	1	2	0	2
phaseolin	n	1858	3	3	1	2
pipe fitting	n	1858	3	2	0	2
plate-mark	n	1858	3	2	0	2
polyonym	n	1858	2	2	0	2
primarian	n	1858	2	2	0	2
pyrogenesis	n	1858	2	2	0	2
rep5	n	1858	4	2	0	2
restart	n	1858	4	2	0	2
ronin	n	1858	3	2	0	2
savaging	n	1858	3	2	0	2
scenic route	n	1858	3	2	0	2
shirr	n	1858	2	2	0	2
stickability	n	1858	2	2	0	2
strass2	n	1858	2	2	0	2
tenting1	n	1858	2	2	0	2
tranchet	n	1858	3	2	0	2
Vichy	n	1858	3	2	0	2
virtus dormitiva	n	1858	2	2	0	2
Volkslied	n	1858	3	2	0	2
world court	n	1858	3	2	0	2
acupressure	n	1859	4	2	0	2
adjectivity	n	1859	2	2	0	2
bareback	n	1859	3	2	0	2
barrage	n	1859	5	2	0	2
booklet	n	1859	5	2	0	2
brachial	n	1859	4	2	0	2
call time	n	1859	3	2	0	2
cellarhood	n	1859	1	2	0	2
ˈcomminutor	n	1859	2	2	0	2
dead wellˈdead-ˈwell	n	1859	2	2	0	2
Dixie2	n	1859	3	2	0	2
filmmaker	n	1859	4	2	0	2
fundi2	n	1859	2	2	0	2
girlfriend	n	1859	5	2	0	2
grandparentage	n	1859	2	2	0	2
handbag	n	1859	5	2	0	2
head start	n	1859	4	2	0	2
homography	n	1859	3	2	0	2
honey trap	n	1859	2	2	0	2
lithocyst	n	1859	2	2	0	2
macrospore	n	1859	2	2	0	2
mash-up	n	1859	3	2	0	2
outliner	n	1859	3	2	0	2
pageboy	n	1859	3	2	0	2
phonoscope	n	1859	2	5	3	2
pipe-opener	n	1859	2	2	0	2
polysyllabism	n	1859	2	2	0	2
ponce	n	1859	3	2	0	2
redeveloper	n	1859	3	2	0	2
respirometer	n	1859	3	3	1	2
scrubber2	n	1859	4	2	0	2
serine1	n	1859	4	2	0	2
shindig	n	1859	3	3	1	2
slushy	n	1859	3	2	0	2
ˈsmoke-stack	n	1859	4	2	0	2
stampeder	n	1859	3	2	0	2
standard-wing	n	1859	2	2	0	2
steatorrhœa	n	1859	4	2	0	2
superspecies	n	1859	3	2	0	2
ˈswishing	n	1859	3	2	0	2
vag2	n	1859	3	2	0	2
ˈwiggler	n	1859	4	2	0	2
wu-wei	n	1859	3	2	0	2
Young Turk	n	1859	4	2	0	2
acetylene	n	1860	4	2	0	2
angle shot	n	1860	3	2	0	2
arteriosclerosis	n	1860	4	2	0	2
autophagy	n	1860	3	2	0	2
bad boy	n	1860	4	2	0	2
bordage2	n	1860	2	2	0	2
collaboration	n	1860	6	2	0	2
Corti	n	1860	4	2	0	2
crawfish	n	1860	3	2	0	2
ˈdead-line	n	1860	5	2	0	2
disorienˈtation	n	1860	5	2	0	2
Easter lily	n	1860	3	2	0	2
epicardium	n	1860	4	2	0	2
ˈfluffiness	n	1860	3	2	0	2
foozle	n	1860	2	2	0	2
frother	n	1860	3	2	0	2
galvanization	n	1860	3	2	0	2
gavel4	n	1860	3	2	0	2
goal line	n	1860	4	2	0	2
guard-rail	n	1860	3	2	0	2
hetaerismhetairism	n	1860	2	2	0	2
home page	n	1860	5	2	0	2
hug-me-tight	n	1860	2	2	0	2
internationalization	n	1860	5	2	0	2
ˈknuckle-ˌjoint	n	1860	3	2	0	2
left fielder	n	1860	3	2	0	2
old-timer	n	1860	4	2	0	2
olefin	n	1860	4	2	0	2
opus Dei	n	1860	2	2	0	2
prawner	n	1860	2	2	0	2
pseudopregnancy	n	1860	3	2	0	2
Queenslander	n	1860	3	2	0	2
regain	n	1860	4	2	0	2
Reuters	n	1860	3	2	0	2
ribbonwood	n	1860	2	2	0	2
roller skate	n	1860	4	2	0	2
roustabout	n	1860	3	2	0	2
rowlock2	n	1860	2	2	0	2
sacerˈdotage	n	1860	2	2	0	2
scientificism	n	1860	2	2	0	2
semi-inˈvariant	n	1860	2	2	0	2
shoe-boxshoebox	n	1860	4	2	0	2
snowboard	n	1860	3	3	1	2
stemmer1	n	1860	2	2	0	2
stipe2	n	1860	3	2	0	2
subfield	n	1860	4	2	0	2
tailordom	n	1860	2	2	0	2
waypoint	n	1860	4	2	0	2
yack2	n	1860	2	2	0	2
zonite	n	1860	2	2	0	2
allylene	n	1861	2	2	0	2
alpinist	n	1861	3	2	0	2
autoscopy	n	1861	2	2	0	2
banality	n	1861	4	2	0	2
Bar-Mitzvah	n	1861	4	2	0	2
Bohemia	n	1861	2	2	0	2
brainstorm	n	1861	4	2	0	2
cliffing	n	1861	2	2	0	2
colorimetry	n	1861	3	2	0	2
corbula	n	1861	2	2	0	2
cosmism	n	1861	2	2	0	2
dialyser	n	1861	3	2	0	2
diamorphosis	n	1861	1	2	0	2
earth people	n	1861	3	3	1	2
earthwoman	n	1861	2	3	1	2
farad	n	1861	4	2	0	2
focuser	n	1861	3	2	0	2
föhn	n	1861	2	2	0	2
Guv	n	1861	3	2	0	2
homemaker	n	1861	5	2	0	2
idiotype	n	1861	4	3	1	2
interˈchanger	n	1861	2	2	0	2
jack bird	n	1861	1	2	0	2
masterclass	n	1861	3	2	0	2
oil patch	n	1861	3	3	1	2
ousia	n	1861	4	2	0	2
parishad	n	1861	4	2	0	2
pool room1	n	1861	4	2	0	2
prefabrication	n	1861	4	2	0	2
primitivism	n	1861	4	2	0	2
quilombo	n	1861	3	2	0	2
raider	n	1861	5	2	0	2
renationalization	n	1861	3	2	0	2
resurrector	n	1861	2	2	0	2
sacramentalism	n	1861	3	2	0	2
sclerenchyma	n	1861	3	2	0	2
shopping centreshopping center	n	1861	5	2	0	2
slob-land	n	1861	2	2	0	2
ˈsporocyst	n	1861	4	2	0	2
tipster	n	1861	3	2	0	2
utraquism	n	1861	2	2	0	2
wehrlite	n	1861	3	2	0	2
ˈwind-break	n	1861	4	2	0	2
zoogloea	n	1861	2	2	0	2
aerophore	n	1862	2	2	0	2
anthropogenesis	n	1862	3	2	0	2
automorphism	n	1862	3	2	0	2
ˈbent-ˈwood	n	1862	3	2	0	2
black hat	n	1862	4	3	1	2
bonce	n	1862	2	2	0	2
boomage	n	1862	2	2	0	2
bugging	n	1862	4	2	0	2
can-opener	n	1862	4	2	0	2
carburettorcarburetor	n	1862	5	2	0	2
centimo	n	1862	3	3	1	2
channelization	n	1862	4	2	0	2
cricketana	n	1862	1	2	0	2
dulcin	n	1862	2	2	0	2
electrologist	n	1862	2	2	0	2
galah	n	1862	3	2	0	2
glucosan	n	1862	2	2	0	2
marga	n	1862	4	2	0	2
ohu	n	1862	2	2	0	2
opry	n	1862	2	2	0	2
overexposure	n	1862	4	2	0	2
padded cell	n	1862	3	2	0	2
plonker	n	1862	2	2	0	2
polyethylene	n	1862	5	2	0	2
poster3	n	1862	4	2	0	2
question mark	n	1862	5	2	0	2
quinova	n	1862	1	3	1	2
roadblock	n	1862	4	2	0	2
rod cell	n	1862	3	2	0	2
rubidine	n	1862	2	2	0	2
shebang	n	1862	3	2	0	2
slaving2	n	1862	3	2	0	2
spadger	n	1862	2	2	0	2
sphereˈometer	n	1862	1	2	0	2
sprigging2	n	1862	2	2	0	2
squattage	n	1862	2	2	0	2
stadiometer	n	1862	2	2	0	2
subfissure	n	1862	1	2	0	2
subnucleus	n	1862	3	2	0	2
titration	n	1862	5	2	0	2
twerking	n	1862	1	2	0	2
vet2	n	1862	4	2	0	2
vibrator	n	1862	4	2	0	2
beltline	n	1863	3	2	0	2
bluetongue	n	1863	3	2	0	2
bray3	n	1863	2	2	0	2
bug juice	n	1863	2	2	0	2
bulker2	n	1863	3	2	0	2
cakewalk	n	1863	3	2	0	2
camorra	n	1863	3	2	0	2
cephalization	n	1863	3	2	0	2
craner	n	1863	2	2	0	2
crasher	n	1863	3	2	0	2
cystid	n	1863	2	2	0	2
Downsman	n	1863	2	2	0	2
epigraphy	n	1863	4	2	0	2
hobbethobbit	n	1863	3	2	0	2
ironhead	n	1863	2	2	0	2
jackrabbit	n	1863	4	2	0	2
Killarney	n	1863	2	2	0	2
maturer	n	1863	3	2	0	2
osmosis	n	1863	4	2	0	2
overstructure	n	1863	2	2	0	2
personalization	n	1863	4	2	0	2
pie-biter	n	1863	2	2	0	2
polar cap	n	1863	4	2	0	2
pseudocoel	n	1863	3	2	0	2
railful	n	1863	2	2	0	2
railworks	n	1863	1	2	0	2
remixing	n	1863	3	2	0	2
rhombifer	n	1863	2	3	1	2
rose box1	n	1863	2	2	0	2
rubber plant	n	1863	3	2	0	2
ˈspratter	n	1863	1	2	0	2
spreadsheet	n	1863	5	2	0	2
stichos	n	1863	2	2	0	2
tetragram	n	1863	3	2	0	2
textualism	n	1863	3	2	0	2
vimana	n	1863	3	2	0	2
vinyl	n	1863	5	2	0	2
ˈwait-a-while	n	1863	2	2	0	2
warpage	n	1863	3	2	0	2
accra	n	1864	2	2	0	2
alburn	n	1864	2	2	0	2
bestseller	n	1864	5	2	0	2
chitter	n	1864	2	2	0	2
chromatophore	n	1864	4	2	0	2
consigne1	n	1864	3	2	0	2
coriarin	n	1864	1	2	0	2
cuproid	n	1864	1	2	0	2
disabled list	n	1864	3	2	0	2
disamenity	n	1864	3	2	0	2
electrophone	n	1864	2	2	0	2
fissuration	n	1864	3	2	0	2
foulard	n	1864	3	2	0	2
glycerate	n	1864	3	2	0	2
gusher	n	1864	3	2	0	2
ˈhorse-car	n	1864	3	2	0	2
International System	n	1864	5	2	0	2
isobar	n	1864	4	2	0	2
isomorph	n	1864	3	2	0	2
kiˈnetics	n	1864	5	2	0	2
King Street	n	1864	4	2	0	2
limnite	n	1864	2	2	0	2
Mattole	n	1864	3	2	0	2
obversion	n	1864	2	3	1	2
omertà	n	1864	3	2	0	2
oxygenator	n	1864	4	2	0	2
pav1	n	1864	3	2	0	2
pond scum	n	1864	3	2	0	2
prima ballerina	n	1864	3	2	0	2
purpurein	n	1864	1	3	1	2
quantifier	n	1864	5	2	0	2
ram4	n	1864	3	2	0	2
roughy	n	1864	3	2	0	2
scoot2	n	1864	3	2	0	2
snarler3	n	1864	2	2	0	2
soloist	n	1864	5	2	0	2
staginess	n	1864	3	2	0	2
sunlighting	n	1864	2	2	0	2
supply house	n	1864	4	2	0	2
ˈtamper	n	1864	3	2	0	2
tilde	n	1864	4	2	0	2
time-lapse	n	1864	4	2	0	2
